stationID,longitude,latitude,line
1,40.68672833,-73.990272,F-G
2,40.69372533,-73.990678,2-3-4-5-N-R
3,40.69364233,-73.990592,2-3-4-5-N-R
4,40.69439312,-73.99253736,2-3-4-5-N-R
5,40.66272736,-73.96224891,B-Q-S
6,40.67716435,-73.98339417,D-N-R
7,40.67705164,-73.98308231,D-N-R
8,40.67719509,-73.98299,D-N-R
9,40.68069933,-73.975209,2-3-4
10,40.69204411,-73.98621464,N-R
11,40.69225842,-73.98611377,N-R
12,40.69044933,-73.985271,2-3
13,40.69089534,-73.985255,2-3
14,40.69044233,-73.984551,2-3
15,40.69040734,-73.984347,2-3
16,40.6920956,-73.98536144,N-R
17,40.69223494,-73.98519674,N-R
18,40.6915088,-73.98215994,B-D-N-Q-R
19,40.68392533,-73.978871,2-3-4-5-B-D-N-Q-R
20,40.68515511,-73.97774737,2-3-4-5-B-D-N-Q-R
21,40.6923566,-73.98619068,N-R
22,40.68111653,-73.99439275,F-G
23,40.67187792,-73.96437533,2-3-4
24,40.67213641,-73.96415218,2-3-4
25,40.67034265,-73.9578869,2-3-4-5-S
26,40.67074103,-73.9576456,2-3-4-5-S
27,40.68103492,-73.95569778,A-C-S
28,40.67092663,-73.95772032,2-3-4-5-S
29,40.70132133,-73.986653,F
30,40.71875307,-73.98827786,F-J-M-Z
31,40.68986469,-73.9813607,B-D-N-Q-R
32,40.58772911,-73.81401045,A-S
33,40.6991615,-73.98891298,A-C
34,40.69925855,-73.9882707,A-C
35,40.69260441,-73.99060229,2-3-4-5-N-R
36,40.70534033,-73.811829,F
37,40.63504233,-73.962783,B-Q
38,40.75221933,-73.927641,E-M-R
39,40.63637533,-73.994612,D
40,40.71261233,-74.008224,2-3-A-C-E
41,40.68367744,-73.96711602,A-C
42,40.6245642,-73.97577719,F
43,40.70097088,-73.81629903,E
44,40.74655506,-73.89071415,7-E-F-M-R
45,40.69367233,-73.929667,J
46,40.76029733,-73.983567,N-Q-R
47,40.75028333,-73.99065,1-2-3
48,40.74965633,-73.99113,1-2-3
49,40.70547144,-73.9505447,G
50,40.71069234,-74.008428,2-3-4-5-A-C-J-Z
51,40.75031333,-73.990854,1-2-3
52,40.69343233,-73.85244,J-Z
53,40.80776734,-73.919314,6
54,40.62614515,-73.97603747,F
55,40.64271533,-73.97924,F
56,40.76042233,-73.976146,E-M
57,40.6797779,-73.94135896,A-C
58,40.74703633,-73.993138,1-2
59,40.51783269,-74.2390068,@
60,40.64472488,-74.07671915,@
61,40.70858933,-73.95801,J-M-Z
62,40.72558334,-74.003747,A-C-E
63,40.70283633,-73.907481,M
64,40.74781733,-73.883829,7
65,40.70679995,-74.00887882,2-3
66,40.81655333,-73.896234,6
67,40.69002503,-73.9516544,G
68,40.78089533,-73.972918,A-C-B
69,40.86575833,-73.927266,A
70,40.75169833,-73.856017,7
71,40.71947133,-74.001617,4-6-6 Express-J-Z-N-Q-R
72,40.6608587,-73.96204896,B-Q-S
73,40.76645233,-73.982815,1-2-A-C-B-D
74,40.68318133,-73.911274,J-Z
75,40.68338859,-73.96709508,A-C
76,40.74914333,-73.937979,E-M-R
77,40.67805434,-73.910634,A-C
78,40.71269934,-74.004099,4-5-6-6 Express-J-Z
79,40.72371533,-73.950592,G
80,40.68876323,-73.96014953,G
81,40.75406933,-73.942132,F
82,40.76870133,-73.981717,1-2-A-C-B-D
83,40.69397933,-73.94908,G
84,40.76264133,-73.967637,4-5-6-6 Express-N-Q-R
85,40.63303462,-73.94750633,2-5
86,40.68067533,-73.974763,2-3-4
87,40.63325133,-73.947928,2-5
88,40.63285833,-73.947506,2-5
89,40.65066333,-73.949416,2-5
90,40.66812833,-73.950474,2-5
91,40.66980433,-73.950389,3-4
92,40.69543933,-73.949423,G
93,40.66902733,-73.933789,3-4
94,40.66868047,-73.93102884,3-4
95,40.69685193,-73.93545258,J-Z
96,40.71771933,-73.957687,L
97,40.69996633,-73.949913,G
98,40.70662733,-73.952344,J-M
99,40.71376833,-73.951445,G-L
100,40.70331333,-73.946688,J-M
101,40.70059523,-73.94223515,J-M
102,40.72547833,-73.951906,G
103,40.72381033,-73.950928,G
104,40.71444933,-73.944248,L
105,40.71203533,-73.940892,L
106,40.70623434,-73.931989,L
107,40.73227033,-73.954415,G
108,40.66493233,-73.922663,3-4
109,40.66167533,-73.915345,3-4
110,40.64554533,-73.902498,L
111,40.6787143,-73.92151693,A-C
112,40.67859262,-73.91376868,A-C
113,40.68906833,-73.921565,J-Z
114,40.68693333,-73.917295,J
115,40.69014133,-73.922948,J-Z
116,40.67569803,-73.90280547,L
117,40.67676933,-73.899586,J
118,40.67423933,-73.896669,A-C
119,40.6887876,-73.90467904,L
120,40.67250633,-73.890153,A-C
121,40.66628133,-73.88329,3-4
122,40.67400133,-73.880665,A-C
123,40.67526833,-73.872087,A-C-S
124,40.67548833,-73.872086,A-C-S
125,40.70601433,-73.922119,L
126,40.70415333,-73.919273,L
127,40.70334233,-73.917959,L
128,40.70346133,-73.917606,L
129,40.70724233,-73.923723,L
130,40.70621633,-73.921931,L
131,40.70481633,-73.902208,M
132,40.70611538,-73.8955591,M
133,40.74294533,-73.882701,E-M-R
134,40.7548279,-73.84580039,7-7 Express
135,40.75423698,-73.84601379,7-7 Express
136,40.72932525,-73.85955373,E-M-R
137,40.69147144,-73.86659543,J-Z
138,40.69526863,-73.84329543,J-Z
139,40.70120445,-73.81641338,E
140,40.7006296,-73.94199502,J-M
141,40.69571257,-73.90526431,L
142,40.6794871,-73.92972549,A-C
143,40.68835813,-73.96567001,G
144,40.68783351,-73.96788613,G
145,40.68933096,-73.95496904,G
146,40.68955303,-73.95528961,G
147,40.6686647,-73.93072282,3-4
148,40.65145808,-73.96283996,B-Q
149,40.57549885,-73.9769987,F-Q
150,40.66985071,-73.98947403,D-F-G-N-R
151,40.62452814,-73.97615661,F
152,40.51321563,-74.25096684,@
153,40.51538868,-74.24543269,@
154,40.74854733,-73.876576,7
155,40.73333033,-73.870973,E-M-R
156,40.73321333,-73.868733,E-M-R
157,40.74977733,-73.862303,7
158,40.72659533,-73.853492,E-M-R
159,40.72149633,-73.843382,E-F-M-R
160,40.71397033,-73.831328,E-F
161,40.71902353,-73.8379844,E-F
162,40.71492833,-73.831485,E-F
163,40.75939033,-73.82991,7-7 Express
164,40.75971033,-73.829962,7-7 Express
165,40.70809233,-73.8201,E-F
166,40.70266133,-73.817191,E
167,40.70076833,-73.807894,E-J-Z
168,40.70565033,-73.809491,F
169,40.70709133,-73.804491,F
170,40.70755533,-73.802796,F
171,40.71014733,-73.794915,F
172,40.71082133,-73.793213,F
173,40.71094733,-73.792948,F
174,40.71233533,-73.784501,F
175,40.71240033,-73.784304,F
176,40.71290833,-73.783314,F
177,40.71277633,-73.782652,F
178,40.60474078,-73.75417282,A
179,40.58308533,-73.827577,A-S
180,40.58349134,-73.827166,A-S
181,40.58557133,-73.820295,A-S
182,40.59084033,-73.796585,A
183,40.59117633,-73.7961,A
184,40.59223133,-73.78915,A
185,40.59282633,-73.776165,A
186,40.59309234,-73.776047,A
187,40.59541233,-73.767885,A
188,40.67676933,-73.899586,J
189,40.65142085,-73.89917839,L
190,40.73973433,-74.002804,A-C-E-L
191,40.73994933,-74.002655,A-C-E-L
192,40.73977633,-74.002256,A-C-E-L
193,40.74041933,-74.001762,A-C-E-L
194,40.74094433,-74.001402,A-C-E-L
195,40.74105733,-74.001308,A-C-E-L
196,40.71020733,-74.007562,2-3-4-5-A-C-J-Z
197,40.74527833,-73.998771,A-C-E
198,40.74550533,-73.998642,A-C-E
199,40.73742334,-73.99722,1-2-3-L-F-M
200,40.73757233,-73.997111,1-2-3-L-F-M
201,40.73719734,-73.996704,1-2-3-L-F-M
202,40.73714933,-73.996578,1-2-3-L-F-M
203,40.73728633,-73.996437,1-2-3-L-F-M
204,40.73852933,-73.995685,1-2-3-L-F-M
205,40.73447434,-73.990173,4-5-6-6 Express-L-N-Q-R
206,40.73489133,-73.991277,4-5-6-6 Express-L-N-Q-R
207,40.73534434,-73.990283,4-5-6-6 Express-L-N-Q-R
208,40.73652333,-73.990447,4-5-6-6 Express-L-N-Q-R
209,40.74120633,-73.998035,1-2
210,40.74092034,-73.997698,1-2
211,40.74178333,-73.997557,1-2
212,40.74161733,-73.997197,1-2
213,40.74529934,-73.998145,A-C-E
214,40.74611033,-73.998145,A-C-E
215,40.74660333,-73.997801,A-C-E
216,40.71420033,-74.008357,2-3-A-C-E
217,40.71343733,-74.00676,N-R
218,40.74673233,-73.997711,A-C-E
219,40.74648333,-73.997142,A-C-E
220,40.74391033,-73.995608,1-2
221,40.74431333,-73.995811,1-2
222,40.74412033,-73.995348,1-2
223,40.74312133,-73.993099,F-M
224,40.75156133,-73.994243,A-C-E
225,40.74726433,-73.993611,1-2
226,40.74721633,-73.993121,1-2
227,40.75047633,-73.991254,1-2-3
228,40.75081033,-73.990481,1-2-3
229,40.75129133,-73.993887,A-C-E
230,40.75167733,-73.994107,A-C-E
231,40.75202034,-73.993352,A-C-E
232,40.75242733,-73.993679,A-C-E
233,40.75216133,-73.993109,A-C-E
234,40.75303234,-73.993188,A-C-E
235,40.75276633,-73.992596,A-C-E
236,40.75118733,-73.990791,1-2-3
237,40.75593034,-73.990492,1-2-3-7-7 Express-S-A-C-E-N-Q-R
238,40.73420633,-73.989547,4-5-6-6 Express-L-N-Q-R
239,40.73296133,-73.986657,L
240,40.73327733,-73.986931,L
241,40.73105033,-73.982625,L
242,40.73111833,-73.982563,L
243,40.73139734,-73.982112,L
244,40.74075833,-73.989632,N-R
245,40.74127134,-73.989639,N-R
246,40.71544433,-74.009453,1-2-3
247,40.71534933,-74.009211,1-2-3
248,40.71557633,-74.009031,1-2-3
249,40.71487333,-74.008162,2-3-A-C-E
250,40.71477733,-74.007903,2-3-A-C-E
251,40.71499233,-74.007739,2-3-A-C-E
252,40.71896533,-74.007121,1
253,40.71900133,-74.006675,1
254,40.71991833,-74.00662,1
255,40.72293233,-74.00662,1
256,40.74197933,-73.989404,N-R
257,40.74108033,-73.989083,N-R
258,40.74137833,-73.988895,N-R
259,40.74153933,-73.988989,N-R
260,40.74009733,-73.986601,4-6-6 Express
261,40.74018033,-73.986617,4-6-6 Express
262,40.74000833,-73.986233,4-6-6 Express
263,40.74548833,-73.98901,N-R
264,40.74509333,-73.988486,N-R
265,40.74018034,-73.986006,4-6-6 Express
266,40.74339433,-73.984409,4-6-6 Express
267,40.74348433,-73.98428,4-6-6 Express
268,40.74316733,-73.983896,4-6-6 Express
269,40.74330433,-73.983857,4-6-6 Express
270,40.74572333,-73.982531,4-6-6 Express
271,40.74558534,-73.982198,4-6-6 Express
272,40.74626333,-73.981663,4-6-6 Express
273,40.74655033,-73.981533,4-6-6 Express
274,40.74874721,-73.98870514,B-D-F-M-N-Q-R
275,40.75007633,-73.988113,B-D-F-M-N-Q-R
276,40.74836133,-73.988045,B-D-F-M-N-Q-R
277,40.75064233,-73.987351,B-D-F-M-N-Q-R
278,40.75456833,-73.987827,1-2-3-7-7 Express-S-A-C-E-N-Q-R
279,40.75430133,-73.986623,1-2-3-7-7 Express-S-A-C-E-N-Q-R
280,40.75370933,-73.985084,7-7 Express-B-D-F-M
281,40.75340833,-73.984892,7-7 Express-B-D-F-M
282,40.70201933,-74.013117,N-R
283,40.70415733,-74.014509,4-5
284,40.70482533,-74.014572,4-5
285,40.70401533,-74.013284,N-R
286,40.70463433,-74.013554,4-5
287,40.70412333,-74.013002,N-R
288,40.70577234,-74.01154,J-Z
289,40.70582833,-74.011287,J-Z
290,40.70651234,-74.014299,1
291,40.70655333,-74.014114,1
292,40.70755833,-74.013867,1
293,40.70751333,-74.013267,N-R
294,40.70772133,-74.013118,N-R
295,40.70764733,-74.012924,N-R
296,40.70806333,-74.012862,N-R
297,40.70800933,-74.012704,N-R
298,40.70816133,-74.013603,1
299,40.70731533,-74.012161,4-5
300,40.70757731,-74.01192701,4-5
301,40.70719033,-74.011997,4-5
302,40.70744633,-74.011848,4-5
303,40.70637933,-74.011274,J-Z
304,40.70614233,-74.011128,J-Z
305,40.70690133,-74.010689,J-Z
306,40.71020133,-74.011198,N-R
307,40.71043533,-74.011066,N-R
308,40.71106533,-74.010644,N-R
309,40.70693133,-74.010489,J-Z
310,40.70638533,-74.009658,2-3
311,40.70627233,-74.009447,2-3
312,40.70650633,-74.009544,2-3
313,40.70743133,-74.008778,2-3
314,40.71010633,-74.007648,2-3-4-5-A-C-J-Z
315,40.71045433,-74.009696,2-3-4-5-A-C-J-Z
316,40.71171033,-74.010204,2-3-A-C-E
317,40.71016834,-74.009422,2-3-4-5-A-C-J-Z
318,40.71091333,-74.009266,2-3-4-5-A-C-J-Z
319,40.71225834,-74.010306,2-3-A-C-E
320,40.71303633,-74.009245,2-3-A-C-E
321,40.71328633,-74.009511,2-3-A-C-E
322,40.71333333,-74.009033,2-3-A-C-E
323,40.71394933,-74.00896,2-3-A-C-E
324,40.73719733,-74.0004,1-2-3-L-F-M
325,40.73801333,-74.000329,1-2-3-L-F-M
326,40.73848433,-73.999914,1-2-3-L-F-M
327,40.73835834,-73.999656,1-2-3-L-F-M
328,40.75425538,-73.94193509,F
329,40.6828262,-73.96455533,A-C
330,40.68839633,-73.984216,A-C-G
331,40.72211633,-73.996912,4-6-6 Express
332,40.75180133,-73.975294,4-5-6-6 Express-7-7 Express-S
333,40.75287733,-73.993244,A-C-E
334,40.69296784,-73.98744208,A-C-F
335,40.73031033,-73.954432,G
336,40.70280133,-73.907888,M
337,40.75085088,-73.9750777,4-5-6-6 Express-7-7 Express-S
338,40.51960144,-74.22954799,@
339,40.51976616,-74.22891199,@
340,40.51967128,-74.22867964,@
341,40.52248948,-74.21681223,@
342,40.52510517,-74.20066738,@
343,40.54055391,-74.17843706,@
344,40.54438812,-74.16521432,@
345,40.54420838,-74.16504799,@
346,40.55104516,-74.1514904,@
347,40.54064064,-74.17746136,@
348,40.55599897,-74.13746845,@
349,40.56516899,-74.12605867,@
350,40.56465705,-74.12687588,@
351,40.57328948,-74.1176362,@
352,40.57944093,-74.10909547,@
353,40.57905848,-74.10974678,@
354,40.58406245,-74.10279236,@
355,40.58852075,-74.09636903,@
356,40.58861598,-74.09664097,@
357,40.58865601,-74.09610964,@
358,40.59608405,-74.08756359,@
359,40.60364672,-74.08361005,@
360,40.6215937,-74.0716916,@
361,40.62776348,-74.07514058,@
362,40.63763259,-74.07501784,@
363,40.64321533,-73.979333,F
364,40.73221633,-73.954751,G
365,40.63603033,-73.994995,D
366,40.70595495,-73.89623205,M
367,40.68346733,-73.911063,J-Z
368,40.77377933,-73.959954,4-6-6 Express
369,40.81236633,-73.904128,6
370,40.69230764,-73.99030083,2-3-4-5-N-R
371,40.75985133,-73.8286,7-7 Express
372,40.69515414,-73.90297408,L
373,40.86134533,-73.897352,B-D
374,40.75483233,-73.983657,7-7 Express-B-D-F-M
375,40.74041933,-73.986452,4-6-6 Express
376,40.75083533,-73.939671,7-7 Express-N-Q
377,40.76694333,-73.982971,1-2-A-C-B-D
378,40.7089139,-73.95898897,J-M-Z
379,40.61416671,-74.00062923,D
380,40.66271233,-73.909102,3-4
381,40.85538233,-73.929606,1
382,40.61282333,-74.000984,D
383,40.75484933,-73.984627,7-7 Express-B-D-F-M
384,40.73325933,-73.999615,A-C-E-B-D-F-M
385,40.82554233,-73.943887,A-C-B-D
386,40.86574433,-73.927172,A
387,40.71468733,-73.944271,L
388,40.66514734,-73.922842,3-4
389,40.64127933,-73.963968,B-Q
390,40.75979434,-73.828811,7-7 Express
391,40.63544133,-73.97785,F
392,40.71419866,-73.95085376,G-L
393,40.68057333,-73.842512,A-S
394,40.68362919,-73.96674715,A-C
395,40.63030319,-74.0255072,R
396,40.75271733,-73.978487,4-5-6-6 Express-7-7 Express-S
397,40.63988733,-73.948197,2-5
398,40.67959433,-73.857716,A-S
399,40.67925588,-73.93216024,A-C
400,40.75972133,-73.973858,E-M
401,40.68024501,-73.94939087,A-C
402,40.75140933,-73.855901,7
403,40.73360233,-73.869507,E-M-R
404,40.71055533,-74.008632,2-3-4-5-A-C-J-Z
405,40.71702233,-73.956176,L
406,40.76302009,-73.96781558,4-5-6-6 Express-N-Q-R
407,40.66576033,-73.978873,F
408,40.76531334,-73.972467,N-Q-R
409,40.57616133,-73.96768,B-Q
410,40.69785533,-73.926513,M
411,40.65094933,-73.949424,2-5
412,40.83593633,-73.940137,A-C
413,40.76196833,-73.986662,A-C-E
414,40.70778733,-73.939682,L
415,40.75102033,-73.990323,1-2-3
416,40.68908533,-73.985941,A-C-G
417,40.63173539,-73.94731836,2-5
418,40.71268334,-73.783033,F
419,40.62029333,-73.99849,D
420,40.70607379,-73.93366584,L
421,40.74644733,-73.982147,4-6-6 Express
422,40.69238284,-73.9906543,2-3-4-5-N-R
423,40.71024133,-74.008022,2-3-4-5-A-C-J-Z
424,40.61893533,-73.999241,D
425,40.76768134,-73.96395,4-6-6 Express
426,40.68567833,-73.826928,A-S
427,40.74979037,-73.9917215,1-2-3
428,40.70863033,-74.006999,2-3-4-5-A-C-J-Z
429,40.69366333,-73.852595,J-Z
430,40.62608202,-73.9765236,F
431,40.76050264,-73.98021847,B-D-F-M
432,40.74206921,-73.880985,E-M-R
433,40.69980718,-73.91099905,L-M
434,40.70988033,-73.794553,F
435,40.64038433,-73.994158,D
436,40.71041833,-74.009665,2-3-4-5-A-C-J-Z
437,40.73950133,-73.987134,4-6-6 Express
438,40.75930133,-73.980594,B-D-F-M
439,40.76459933,-73.974228,N-Q-R
440,40.68104533,-73.975498,2-3-4
441,40.70850533,-73.95772,J-M-Z
442,40.75781133,-73.971098,4-6-6 Express-E-M
443,40.75283033,-73.978917,4-5-6-6 Express-7-7 Express-S
444,40.74982822,-73.98751142,B-D-F-M-N-Q-R
445,40.66711333,-73.981665,F
446,40.75308733,-73.979537,4-5-6-6 Express-7-7 Express-S
447,40.68605443,-73.9157199,J
448,40.62037033,-73.998803,D
449,40.65719733,-73.950013,2-5
450,40.69422222,-73.99262239,2-3-4-5-N-R
451,40.68878531,-73.95980936,G
452,40.68945433,-73.873329,J
453,40.62866565,-73.97646341,F
454,40.70835133,-73.958135,J-M-Z
455,40.64117033,-73.99447,D
456,40.75995333,-73.980117,B-D-F-M
457,40.6952142,-73.90379291,L
458,40.65430133,-74.004175,D-N-R
459,40.72390533,-73.950717,G
460,40.75032934,-73.987137,B-D-F-M-N-Q-R
461,40.75041933,-73.986991,B-D-F-M-N-Q-R
462,40.75469133,-73.988067,1-2-3-7-7 Express-S-A-C-E-N-Q-R
463,40.75417233,-73.98668,1-2-3-7-7 Express-S-A-C-E-N-Q-R
464,40.75347333,-73.985259,7-7 Express-B-D-F-M
465,40.70193833,-74.012588,N-R
466,40.70212633,-74.013081,N-R
467,40.70479533,-74.014454,4-5
468,40.70409634,-74.013293,N-R
469,40.70209233,-74.012632,N-R
470,40.70602033,-74.011474,J-Z
471,40.70666158,-74.01408491,1
472,40.70730633,-74.013426,N-R
473,40.70790933,-74.012968,N-R
474,40.70790233,-74.012774,N-R
475,40.70810733,-74.013445,1
476,40.70767115,-74.01185431,4-5
477,40.70742833,-74.012067,4-5
478,40.70757733,-74.011731,4-5
479,40.70701233,-74.010882,J-Z
480,40.70710834,-74.010802,J-Z
481,40.71087133,-74.010767,N-R
482,40.71255033,-74.011825,1
483,40.70802727,-74.00981445,J-Z
484,40.70639233,-74.009332,2-3
485,40.70950733,-74.008295,2-3-4-5-A-C-J-Z
486,40.70957033,-74.006591,2-3-4-5-A-C-J-Z
487,40.71179333,-74.010165,2-3-A-C-E
488,40.71055533,-74.009493,2-3-4-5-A-C-J-Z
489,40.71103833,-74.009219,2-3-4-5-A-C-J-Z
490,40.71268133,-74.009891,2-3-A-C-E
491,40.71343533,-74.009292,2-3-A-C-E
492,40.71375333,-74.009046,2-3-A-C-E
493,40.73738833,-74.000815,1-2-3-L-F-M
494,40.73784633,-73.99993,1-2-3-L-F-M
495,40.73877533,-73.999711,1-2-3-L-F-M
496,40.68028526,-73.94970701,A-C
497,40.67814033,-73.910889,A-C
498,40.66547633,-73.888345,3-4
499,40.75148333,-73.855662,7
500,40.75669169,-73.97243999,4-6-6 Express-E-M
501,40.74678733,-73.993955,1-2
502,40.68396033,-73.832702,A-S
503,40.57647633,-73.967938,B-Q
504,40.51761499,-74.23890291,@
505,40.5195107,-74.22952189,@
506,40.52279555,-74.2166169,@
507,40.52535311,-74.20081488,@
508,40.54023872,-74.17870203,@
509,40.55160028,-74.15064002,@
510,40.53320362,-74.19231297,@
511,40.55685366,-74.13629802,@
512,40.56533753,-74.12629559,@
513,40.57395638,-74.11662825,@
514,40.57892478,-74.10957557,@
515,40.58399736,-74.1026869,@
516,40.58898117,-74.09566269,@
517,40.59610945,-74.08783393,@
518,40.62183338,-74.0718813,@
519,40.63631039,-74.07472118,@
520,40.70556533,-73.809784,F
521,40.75005834,-73.862548,7
522,40.66491533,-73.893892,3-4
523,40.65093133,-73.949776,2-5
524,40.71420733,-73.949275,G-L
525,40.73010133,-73.954087,G
526,40.62847605,-73.97699704,F
527,40.69757933,-73.993158,2-3
528,40.63218633,-74.00658,N
529,40.70448133,-73.919194,L
530,40.76666233,-73.983165,1-2-A-C-B-D
531,40.75831733,-73.970503,4-6-6 Express-E-M
532,40.72127831,-73.84439445,E-F-M-R
533,40.70235833,-73.79993,E-J-Z
534,40.74900633,-73.869489,7-7 Express
535,40.64426353,-74.07326997,@
536,40.57797533,-73.960484,B-Q
537,40.64059033,-74.018412,N-R
538,40.69869033,-73.918584,M
539,40.70937633,-74.008375,2-3-4-5-A-C-J-Z
540,40.51211404,-74.25283252,@
541,40.69303974,-73.98743262,A-C-F
542,40.71264634,-73.783192,F
543,40.69981446,-73.91129546,L-M
544,40.62499994,-73.96104838,B-Q
545,40.71790534,-74.00031,4-6-6 Express-J-Z-N-Q-R
546,40.75104634,-73.991271,1-2-3
547,40.64501033,-73.949115,2-5
548,40.6896847,-73.95160606,G
549,40.74652133,-73.896198,7
550,40.75172133,-73.977197,4-5-6-6 Express-7-7 Express-S
551,40.67732312,-73.97224062,B-Q
552,40.75134533,-73.975409,4-5-6-6 Express-7-7 Express-S
553,40.76340907,-73.98252764,B-D-E
554,40.66248282,-73.96228476,B-Q-S
555,40.81611833,-73.89618,6
556,40.77972533,-73.955611,4-5-6-6 Express
557,40.68358633,-73.872847,J-Z
558,40.86796533,-73.921168,A
559,40.85641511,-73.86737744,2-5
560,40.68012233,-73.84508,A-S
561,40.65614933,-73.95035,2-5
562,40.64074533,-73.948649,2-5
563,40.5995413,-73.76159667,A
564,40.66567733,-73.979491,F
565,40.69135233,-73.866204,J-Z
566,40.69609051,-73.90465932,L
567,40.68054203,-73.94974898,A-C
568,40.74637633,-73.890254,7-E-F-M-R
569,40.80760733,-73.918951,6
570,40.63639333,-73.994948,D
571,40.61876834,-73.998936,D
572,40.70871521,-73.95794666,J-M-Z
573,40.74093833,-74.001919,A-C-E-L
574,40.68324344,-73.96462888,A-C
575,40.67250133,-73.890386,A-C
576,40.74870533,-73.938471,E-M-R
577,40.67827934,-73.913668,A-C
578,40.67775633,-73.89173,J-Z
579,40.75164733,-73.977382,4-5-6-6 Express-7-7 Express-S
580,40.71883643,-73.98789055,F-J-M-Z
581,40.75087966,-73.98793491,B-D-F-M-N-Q-R
582,40.63041836,-73.97734023,F
583,40.75170133,-73.976087,4-5-6-6 Express-7-7 Express-S
584,40.75955633,-73.974068,E-M
585,40.70920033,-74.006664,2-3-4-5-A-C-J-Z
586,40.64940044,-73.96351254,B-Q
587,40.74433028,-73.9113816,7
588,40.62993007,-73.96147689,B-Q
589,40.61919733,-73.999178,D
590,40.67969833,-73.88571,J
591,40.71857407,-73.83825706,E-F
592,40.6505187,-73.94925086,2-5
593,40.71785633,-73.957577,L
594,40.72366133,-73.950858,G
595,40.71213034,-73.940578,L
596,40.75221833,-73.978396,4-5-6-6 Express-7-7 Express-S
597,40.76231192,-73.98637837,A-C-E
598,40.75062309,-73.98798744,B-D-F-M-N-Q-R
599,40.75574733,-73.986875,1-2-3-7-7 Express-S-A-C-E-N-Q-R
600,40.73306687,-73.99972782,A-C-E-B-D-F-M
601,40.70054133,-73.807385,E-J-Z
602,40.7055822,-73.95005856,G
603,40.74462428,-73.9113016,7
604,40.74745733,-73.884002,7
605,40.75007733,-73.99082,1-2-3
606,40.60533893,-73.98042479,N
607,40.70823134,-73.957869,J-M-Z
608,40.68607833,-73.97328,A-C
609,40.69239988,-73.98751302,A-C-F
610,40.67963411,-73.85263391,A-S
611,40.70707433,-73.954371,J-M
612,40.71282733,-73.782461,F
613,40.65066333,-73.949721,2-5
614,40.67973993,-73.85039199,A-S
615,40.68602833,-73.824403,A-S
616,40.66460033,-73.894197,3-4
617,40.66647233,-73.883352,3-4
618,40.73967433,-73.98704,4-6-6 Express
619,40.74928233,-73.869648,7-7 Express
620,40.74680017,-73.89071276,7-E-F-M-R
621,40.71363929,-73.83005549,E-F
622,40.75579533,-73.912622,E-M-R
623,40.74905733,-73.86917,7-7 Express
624,40.74959568,-73.98767192,B-D-F-M-N-Q-R
625,40.68094334,-73.974966,2-3-4
626,40.76060533,-73.983876,N-Q-R
627,40.69946851,-73.91064751,L-M
628,40.67976974,-73.9410955,A-C
629,40.74582133,-73.982576,4-6-6 Express
630,40.81514933,-73.958397,1
631,40.70904633,-74.006814,2-3-4-5-A-C-J-Z
632,40.64425733,-73.964537,B-Q
633,40.68238834,-73.909938,J-Z
634,40.67842033,-73.910723,A-C
635,40.75661433,-73.921084,E-M-R
636,40.68579233,-73.972769,A-C
637,40.63276214,-73.94738941,2-5
638,40.63326934,-73.947819,2-5
639,40.63246533,-73.947499,2-5
640,40.63988133,-73.94858,2-5
641,40.65105033,-73.949729,2-5
642,40.66327933,-73.951049,2-5
643,40.66817033,-73.950834,2-5
644,40.66981633,-73.95067,3-4
645,40.66937133,-73.942347,3-4
646,40.66935933,-73.942073,3-4
647,40.66881333,-73.933789,3-4
648,40.66870433,-73.931356,3-4
649,40.66891333,-73.931372,3-4
650,40.66890321,-73.93118704,3-4
651,40.69299541,-73.92790295,J
652,40.69280292,-73.92814326,J
653,40.69968457,-73.95025996,G
654,40.70727134,-73.954301,J-M
655,40.70641833,-73.952431,J-M
656,40.71376833,-73.95175,G-L
657,40.71392933,-73.951719,G-L
658,40.70419533,-73.948268,J-M
659,40.70439733,-73.948127,J-M
660,40.70351533,-73.946547,J-M
661,40.70084433,-73.941681,J-M
662,40.73007833,-73.954385,G
663,40.72555633,-73.951648,G
664,40.71442533,-73.944498,L
665,40.71461633,-73.944561,L
666,40.70774033,-73.94005,L
667,40.71182633,-73.940759,L
668,40.71190433,-73.94043,L
669,40.69806333,-73.926364,M
670,40.70630633,-73.931676,L
671,40.70646033,-73.931739,L
672,40.66491533,-73.923093,3-4
673,40.66140733,-73.915549,3-4
674,40.66152633,-73.915314,3-4
675,40.66243833,-73.908773,3-4
676,40.66331534,-73.902812,3-4
677,40.66339833,-73.902475,3-4
678,40.67916386,-73.92187027,A-C
679,40.67898433,-73.921442,A-C
680,40.67846034,-73.910971,A-C
681,40.68930033,-73.921424,J-Z
682,40.68674233,-73.917467,J
683,40.68995733,-73.923097,J-Z
684,40.68587485,-73.91587267,J
685,40.68266833,-73.90971,J-Z
686,40.6756576,-73.90267064,L
687,40.67539433,-73.902635,L
688,40.67683434,-73.89918,J
689,40.67428533,-73.896294,A-C
690,40.67456533,-73.896331,A-C
691,40.66570834,-73.888626,3-4
692,40.67287833,-73.89046,A-C
693,40.67286733,-73.89025,A-C
694,40.67396133,-73.880868,A-C
695,40.67426434,-73.880935,A-C
696,40.67429333,-73.880747,A-C
697,40.68180634,-73.879009,J-Z
